,field_numb,XCOORD.y_x,YCOORD.y_x,FM100_b100mean_100,FM100_b100median_100,DN100_b100mean_100,DN100_b100median_100,DI300_b300mean_300,DI300_b300median_300,COB300_b300mean_300,COB300_b300median_300,DN250_b250mean_250,DN250_b250median_250,DN200_b200mean_200,DN200_b200median_200,DN300_b300mean_300,DN300_b300median_300,DI250_b250mean_250,DI250_b250median_250,DI100_b100mean_100,DI100_b100median_100,DI200_b200mean_200,DI200_b200median_200,COB200_b200mean_200,COB200_b200median_200,Brillo300_b300mean_300,Brillo300_b300median_300,COB250_b250mean_250,COB250_b250median_250,brillo200_b200mean_200,brillo200_b200median_200,AD300_b300mean_300,AD300_b300median_300,AD200_b200mean_200,AD200_b200median_200,AD100_b100mean_100,AD100_b100median_100,COB100_b100mean_100,COB100_b100median_100,brillo250_b250mean_250,brillo250_b250median_250,brillo100_b100mean_100,brillo100_b100median_100,AD250_b250mean_250,AD250_b250median_250,SLAVI250_b250mean_250,SLAVI250_b250median_250,SL300_b300mean_300,SL300_b300median_300,SL250_b250mean_250,SL250_b250median_250,SLAVI300_b300mean_300,SLAVI300_b300median_300,SLAVI200_b200mean_200,SLAVI200_b200median_200,SLAVI100_b100mean_100,SLAVI100_b100median_100,SL200_b200mean_200,SL200_b200median_200,SL100_b100mean_100,SL100_b100median_100,NDMI200_b200mean_200,NDMI200_b200median_200,NDMI100_b100mean_100,NDMI100_b100median_100,FM300_b300mean_300,FM300_b300median_300,FM250_b250mean_250,FM250_b250median_250,llanos300_b300mean_300,llanos300_b300median_300,NDMI300_b300mean_300,NDMI300_b300median_300,NDMI250_b250mean_250,NDMI250_b250median_250,llanos250_b250mean_250,llanos250_b250median_250,ICHN300_b300mean_300,ICHN300_b300median_300,llanos100_b100mean_100,llanos100_b100median_100,llanos200_b200mean_200,llanos200_b200median_200,ICHN250_b250mean_250,ICHN250_b250median_250,FM200_b200mean_200,FM200_b200median_200,ICHN200_b200mean_200,ICHN200_b200median_200,ICHN100_b100mean_100,ICHN100_b100median_100
48,RZUE10,4955901.251,1947342.623,0.828478966040904,1.0,1.0,1.0,0.101991128941713,0.0930404365062714,0.80007089684509,1.0,0.999846625638886,1.0,0.999919999933243,1.0,0.99984149563528,1.0,0.104689730984561,0.0983846634626389,0.112007080927301,0.115844432264566,0.106357078930736,0.1045947894454,0.8752,1.0,0.386049445742595,0.377936989068985,0.837934560327198,1.0,0.373864155178317,0.366226598620415,0.202216066688382,0.200000002980232,0.278993710875511,0.319999992847443,0.343414632285514,0.319999992847443,0.95859872611465,1.0,0.379787935325818,0.369870245456696,0.370387971401215,0.36712971329689,0.24095999994874,0.280000001192093,0.435614209470053,0.537710309028625,0.848028672129484,0.860630929470062,0.856835511779361,0.867294311523438,0.395206693099907,0.491162851452827,0.476810171502651,0.560530781745911,0.530337704621976,0.563185572624207,0.875208671812741,0.876756250858307,0.85920545651545,0.860630929470062,0.587612230766676,0.671064078807831,0.6536929827544,0.679624140262604,0.539379234911488,0.428571432828903,0.614656867524889,1.0,0.686840003178276,0.807570040225983,0.510533421397295,0.635899066925049,0.549073084010634,0.660536229610443,0.720094611820305,0.822042524814606,4.38852270270304,4.88493633270264,0.806161852778903,0.832490205764771,0.752409624900082,0.829761892557144,4.62722637734236,5.41104292869568,0.686191993996881,1.0,4.86703738866362,5.51939487457275,5.24970879958044,5.55444478988647
49,RZUC08,4955101.251,1948142.623,0.76356238923684,1.0,1.0,1.0,0.0414654693445095,0.0311317108571529,0.680156194533191,1.0,0.980627597903522,1.0,0.992332996463776,1.0,0.968276514455195,1.0,0.0488201106253317,0.0429662764072418,0.0741820922536645,0.0747437663376331,0.0580855273728725,0.0541252978146076,0.8452,1.0,0.382309050595876,0.373094350099564,0.762026612077789,1.0,0.361160199735284,0.350622549653053,0.135359115960354,0.0,0.169440993888778,0.200000002980232,0.169523808927763,0.200000002980232,0.944267515923567,1.0,0.372269679682771,0.360799431800842,0.346650246328439,0.339188188314438,0.157460317193043,0.119999997317791,0.351673943333162,0.332788407802582,0.8533172932386,0.867277264595032,0.842866554059318,0.86060494184494,0.325158488196818,0.280688852071762,0.387962436347164,0.432686984539032,0.414155831391161,0.459362179040909,0.842579566232813,0.86060494184494,0.863793425892123,0.874308168888092,0.527681297969702,0.58787614107132,0.553312102985847,0.596736043691635,0.499263101919017,0.428571432828903,0.586805304056983,0.428571432828903,0.655273154292483,0.67246475815773,0.4637741656814,0.451504051685333,0.492348553962616,0.5253666639328,0.680972933369608,0.74071741104126,3.97424049460439,4.0806827545166,0.744571623024067,0.789511263370514,0.71395808381357,0.785340309143066,4.22521794122467,4.34442830085754,0.672671305674224,1.0,4.50735468894431,4.9935097694397,4.76653068931542,5.15158653259277
50,RZUC01,4955101.251,1950942.623,0.0031847135181639,0.0,0.761379764821285,0.759629905223846,0.0275683151574366,0.0115164536982775,0.521723646723647,1.0,0.906598254075417,0.95285952091217,0.877356178198869,0.899999976158142,0.926959293265628,1.0,0.018304065436786,0.0046495031565427,0.0005006244800125,0.0,0.0094617022100465,0.0012018007691949,0.286057692307692,0.0,0.421562666813561,0.425175219774246,0.425897435897436,0.0,0.446549566422176,0.464195221662521,0.246077348226012,0.0,0.0790062108950585,0.0,0.0,0.0,0.0,0.0,0.432403694062503,0.455851197242737,0.473381012106856,0.474754899740219,0.17492063568225,0.0,0.341487369471297,0.206810146570206,0.868401707690439,0.876756250858307,0.864498452921934,0.876745223999023,0.387752282335441,0.317866742610931,0.28139200464958,0.181148961186409,0.160312324310073,0.1608956605196,0.869678518510556,0.876745223999023,0.902289038300514,0.901337146759033,0.415876733230566,0.340321868658066,0.297618329953462,0.296563744544983,0.44461366757168,0.28571429848671,0.338253563810188,0.0,0.682245264732098,0.716113150119781,0.506590559363194,0.501344203948975,0.466514253209239,0.375858098268509,0.647229408743216,0.587109416723251,3.92492362184557,3.83996546268463,0.509732881351299,0.507515728473663,0.603503844182851,0.550655901432037,3.53111534257762,2.46384942531586,0.193747149191249,0.0,3.01083043003443,2.27618217468262,2.12458157420158,2.09783148765564
51,RZUC03,4955101.251,1950142.623,0.992743764226399,1.0,1.0,1.0,0.0816060528167424,0.0701712444424629,0.797047314123088,1.0,0.996224052647363,1.0,0.997621511015595,1.0,0.992171259547247,1.0,0.0827185234723149,0.0724323466420174,0.0812245492412189,0.0797485448420048,0.0815858552158117,0.0733588859438896,0.893141945773525,1.0,0.389050290676264,0.367775857448578,0.842886386898669,1.0,0.377754866213733,0.36509120464325,0.349777777534392,0.360000014305115,0.453081760953807,0.479999989271164,0.667999997735023,0.680000007152557,1.0,1.0,0.383918835193563,0.365593433380127,0.365234361913724,0.365052163600922,0.389003984273905,0.439999997615814,0.475331519979318,0.556667029857635,0.871918622195051,0.876756250858307,0.867565026304517,0.87673419713974,0.458463835695945,0.544333815574646,0.505244012116905,0.569254994392395,0.600897623942448,0.600450307130814,0.86293325478312,0.867277264595032,0.860919628273788,0.860630929470062,0.617794139166513,0.683349281549454,0.708017354496779,0.710761964321136,0.680952382019014,1.0,0.73667323087295,1.0,0.738840753854909,0.821192175149918,0.569730676804105,0.666957974433899,0.586026786012485,0.675144702196121,0.751549144802222,0.825038611888885,4.79697504130642,5.53941202163696,0.83694302784158,0.835439115762711,0.775834681704713,0.827552527189255,4.95625220888824,5.61860609054565,0.808649019906506,1.0,5.19211867462942,5.71959352493286,5.90382563652684,5.92993927001953
52,RZUC11,4955101.251,1946942.623,0.426296637316418,0.428571432828903,0.973147963708447,1.0,0.043058740604593,0.0341602899134159,0.858892438764643,1.0,0.991956712551487,1.0,0.98913093253648,1.0,0.99228242243864,1.0,0.0384114191060891,0.0303597319871187,0.0166321916764812,0.0146067920140922,0.0313763315208723,0.0263205915689468,0.819055244195356,1.0,0.381059726431806,0.365495070815086,0.853857945835462,1.0,0.387095141598749,0.367299646139145,0.344930747456828,0.360000014305115,0.30518518374474,0.319999992847443,0.159024388143202,0.159999996423721,0.635483870967742,1.0,0.381681042275727,0.365180999040604,0.411904896815102,0.406110346317291,0.336585364720928,0.360000014305115,0.518901910900454,0.594558000564575,0.775566185539218,0.797309637069702,0.78493071611074,0.801767468452454,0.518596200675969,0.594558000564575,0.49126195724786,0.570819973945618,0.361278811355879,0.319956451654434,0.783774834818876,0.801767468452454,0.74037438779328,0.747575461864471,0.624396074800793,0.708666980266571,0.501851653817957,0.504863381385803,0.712305820128048,1.0,0.692510050062633,1.0,0.773241901874199,0.835010051727295,0.645061304787417,0.720225930213928,0.646707962722895,0.723267734050751,0.773921541006534,0.837037026882172,4.90458266020624,5.42435240745544,0.678137042637794,0.72957706451416,0.759566716801424,0.83360230922699,4.8689098596958,5.37910676002502,0.644568693154631,0.428571432828903,4.68675317027461,5.03957772254944,3.8281912957851,4.02252101898193
53,RZUC06,4955101.251,1948942.623,0.383219959291201,0.28571429848671,0.973732799195783,1.0,0.0207847005511891,0.0148898083716631,0.565681737273051,1.0,0.959871996671726,1.0,0.954375194986598,1.0,0.963929668296992,1.0,0.0184337854288065,0.0132202841341496,0.0141008007836115,0.012181700207293,0.0157314276682526,0.010003138333559,0.490369181380417,0.5,0.405843117265677,0.410893380641937,0.541282051282051,0.5,0.41201865253483,0.425189137458801,0.197679557729492,0.0599999986588955,0.19130434790013,0.0,0.200975609988701,0.159999996423721,0.627009646302251,1.0,0.408032221830997,0.417216792702675,0.398626689331981,0.386004358530045,0.193709677205451,0.0,0.363789007079238,0.269896030426025,0.862025322922825,0.87673419713974,0.858894404394906,0.87673419713974,0.3610945728909,0.277560442686081,0.361039929110014,0.256922245025635,0.436653329620084,0.463691025972366,0.864614444543192,0.87673419713974,0.86229821935815,0.867277264595032,0.515889768762978,0.473296374082565,0.595151459418454,0.642911076545715,0.385517903494297,0.28571429848671,0.367958771186025,0.142857149243355,0.66423740928336,0.640360802412033,0.507844852801073,0.469302549958229,0.512359612599216,0.473296374082565,0.665306575816718,0.642879784107208,3.86299462910116,3.66848254203796,0.731638913255891,0.817253172397614,0.664105300123094,0.619213342666626,3.82700457688768,3.37248539924622,0.336281181635365,0.142857149243355,3.72870082338751,3.05558145046234,4.08691705400078,4.39247798919678
54,RZUC09,4955101.251,1947742.623,0.697558772620521,1.0,0.994739734591582,1.0,0.0776059636871456,0.0714867375791073,0.782562277580071,1.0,0.995588981035428,1.0,0.997187308107431,1.0,0.9942700277656,1.0,0.0731606019091291,0.0654056258499622,0.045543559467217,0.0400935299694538,0.0652447832585611,0.0552753563970327,0.828525641025641,1.0,0.377627931660711,0.360369563102722,0.80051282051282,1.0,0.371155901447586,0.354779675602913,0.232268908215003,0.239999994635582,0.281739131356618,0.360000014305115,0.297435898429308,0.360000014305115,0.850961538461538,1.0,0.375294722186536,0.357347026467323,0.367522993846722,0.350277870893478,0.257942387565909,0.319999992847443,0.432807018897557,0.54473403096199,0.813839150305078,0.834867835044861,0.812464950657548,0.827717661857605,0.413500171889094,0.525774776935577,0.444768741407651,0.54888391494751,0.472081512694992,0.570119559764862,0.801128570463672,0.803300976753235,0.838917844627627,0.842310011386871,0.55703631634903,0.648813784122467,0.579663233753161,0.671497166156769,0.610133709950945,1.0,0.641120279119128,1.0,0.707805625976925,0.817294597625732,0.531659203837333,0.637073218822479,0.548094082357903,0.648724466562271,0.722327674940689,0.823758453130722,4.45101460019636,5.28936529159546,0.756937232451698,0.834040939807892,0.73602162309932,0.825476408004761,4.54995299535207,5.37018060684204,0.661480809966123,1.0,4.62326228903525,5.38283538818359,4.75096520025339,5.45951890945435
55,RZUC10,4955101.251,1947342.623,0.85081374466042,1.0,1.0,1.0,0.0624793865066719,0.0523040406405926,0.812700677845166,1.0,0.997079535753299,1.0,0.998453910977315,1.0,0.997337237707513,1.0,0.0608175701459344,0.0507110245525837,0.0793697269508443,0.0803201869130135,0.0624767170479587,0.0554640162736177,0.844249201277955,1.0,0.385133675624496,0.370198428630829,0.812307692307692,1.0,0.381477527073836,0.367905586957932,0.260831025890862,0.239999994635582,0.292173914194848,0.319999992847443,0.427317073977575,0.439999997615814,0.958466453674121,1.0,0.384797436103486,0.368660300970078,0.368150926982203,0.362889871001244,0.264664032625351,0.239999994635582,0.42629464507411,0.534077286720276,0.825239541087507,0.844240069389343,0.826191260891046,0.844240069389343,0.41800099036783,0.511194825172424,0.445973283579642,0.558567315340042,0.544702828984552,0.623936831951141,0.83715499092198,0.844257473945618,0.874408521758976,0.889729142189026,0.556902500630773,0.662635803222656,0.65049379939435,0.705657601356506,0.5990340639794,0.500000014901161,0.609138172843528,1.0,0.704493339474796,0.814977943897247,0.533415559055046,0.636664152145386,0.538840105790809,0.653157591819763,0.710151798726362,0.821574330329895,4.50589054973523,5.03910732269287,0.800804476714829,0.845686495304108,0.727521122609279,0.826664596796036,4.52968269427037,5.15254783630371,0.637555583193601,1.0,4.66195924357048,5.26938629150391,5.38162147227804,5.80730438232422
56,RZUC12,4955101.251,1946542.623,0.851247166877701,1.0,0.998387096005101,1.0,0.0546440261206108,0.0540726594626904,0.781484124152694,1.0,0.973958313893489,1.0,0.98431773416889,1.0,0.971949103832925,1.0,0.0576980782980415,0.0600981824100018,0.0544473514561692,0.0530600417405367,0.0597327825415003,0.0646417997777462,0.829727564102564,1.0,0.397216221796194,0.378425508737564,0.78670431211499,1.0,0.390779862107782,0.372980371117592,0.333922651838203,0.319999992847443,0.355279502661332,0.319999992847443,0.371707316397167,0.319999992847443,0.961290322580645,1.0,0.396577745876782,0.376438736915588,0.379233046592056,0.376099318265915,0.342008031904697,0.319999992847443,0.488413664249335,0.591028153896332,0.808343269524617,0.842338621616364,0.795698537098572,0.820862293243408,0.491343611375155,0.591028153896332,0.501877548330921,0.600731790065765,0.559821750968695,0.615935355424881,0.768528879175534,0.780299365520477,0.727485383476191,0.726183414459229,0.621573843669276,0.714211523532867,0.692971877276133,0.724376767873764,0.703560100014167,1.0,0.718132986088957,1.0,0.744812313102409,0.835841298103333,0.607077734840733,0.704034745693207,0.604688296397445,0.706189632415771,0.742941372395182,0.836082994937897,4.75709520104758,5.44000267982483,0.824532266201512,0.84750708937645,0.758106265180662,0.837389767169952,4.75574474082432,5.44772124290466,0.750539835367586,1.0,4.84797270513659,5.42992401123047,5.1956130378875,5.3509726524353
57,RZUC07,4955101.251,1948542.623,0.351683352071389,0.28571429848671,0.971163956671471,1.0,0.0099388323330073,0.0026688517536968,0.284875444839858,0.0,0.87612304640524,0.933333337306976,0.898592997167215,0.966666638851166,0.869629631740343,0.933333337306976,0.0101534124414526,0.0025842348113656,0.0156114739623949,0.013597508892417,0.0116184116665374,0.0038774500135332,0.343824701195219,0.0,0.423190814209685,0.436865836381912,0.29042988741044,0.0,0.418468299668735,0.43590247631073,0.0361111109041505,0.0,0.0493251531402026,0.0,0.0965853651485792,0.0,0.606796116504854,1.0,0.421682760856815,0.437083765864372,0.396365320720612,0.397740930318832,0.0398393572872901,0.0,0.213041948835836,0.148502141237259,0.900160754817982,0.911041080951691,0.901976609905722,0.911056399345398,0.207624388309186,0.149995490908623,0.226032374578806,0.14819210767746,0.333580060680578,0.26528537273407,0.901539089172253,0.911056399345398,0.90186962233254,0.911041080951691,0.356352354852346,0.267387241125107,0.485770400129742,0.453357204794884,0.140115749729002,0.0,0.153744978025136,0.0,0.54566639947506,0.500733375549316,0.350730726739677,0.284522444009781,0.351362477797211,0.276121944189072,0.547768641904343,0.498050689697266,2.81681193172898,2.30696058273315,0.654472983963667,0.617397725582123,0.55664195033672,0.500931233167648,2.8598993741549,2.2868926525116,0.185303516412219,0.0,3.00645994644621,2.34263706207275,3.809949253329,3.82010507583618
58,RZUC05,4955101.251,1949342.623,0.976491862742961,1.0,1.0,1.0,0.0394916564581375,0.0355290994048119,0.891226818830242,1.0,0.998003547252753,1.0,0.997847429513931,1.0,0.995987454681696,1.0,0.045381046542659,0.0434758812189102,0.0697805270138714,0.0750457122921944,0.0522881743267179,0.054758470505476,0.9404,1.0,0.37616485745269,0.364486813545227,0.937179487179487,1.0,0.368328902429855,0.360691070556641,0.355690607235083,0.400000005960464,0.435776397400761,0.439999997615814,0.51024390284608,0.439999997615814,1.0,1.0,0.368804638111524,0.3611880838871,0.357054225909404,0.358093976974487,0.40911999937892,0.439999997615814,0.532942532823413,0.587954759597778,0.819650887773654,0.844240069389343,0.818274410412862,0.844240069389343,0.500680177901268,0.570921540260315,0.546117118835642,0.595288693904877,0.627134106741841,0.633149385452271,0.813655950222868,0.834843277931213,0.797273563571496,0.790761351585388,0.660946909413403,0.699192762374878,0.705638018643358,0.707385420799255,0.712208715857978,1.0,0.794501569873219,1.0,0.774789812594459,0.834137141704559,0.630259418379546,0.684727609157562,0.652229743193804,0.695688724517822,0.795658707433414,0.839527875185013,4.94389154401005,5.40339279174805,0.846047030209718,0.846832633018494,0.800703597059142,0.841627180576324,5.18519297630681,5.5722017288208,0.837517117075741,1.0,5.27693132099036,5.62439441680908,5.68227539676251,5.71969318389893
59,RZUC02,4955101.251,1950542.623,0.0947845834588248,0.0,0.923106949800139,0.933333337306976,0.015497135925951,0.005582861136645,0.367589634362797,0.0,0.926314122750021,0.966666638851166,0.924957505403421,0.95285952091217,0.92866339508337,0.966666638851166,0.0121796668454087,0.0047032590955495,0.0043457247397289,0.0036485115997493,0.0093152700700883,0.0042188900988549,0.325721153846154,0.0,0.44136877911218,0.45857110619545,0.345012787723785,0.0,0.447635327076969,0.462375074625015,0.12616246469131,0.0,0.0967901230870206,0.0,0.0389999995008111,0.0,0.24203821656051,0.0,0.445394737296498,0.462545901536942,0.451591372585449,0.461559325456619,0.111475409603998,0.0,0.261814824937238,0.182835593819618,0.87954715973604,0.898302972316742,0.890172254807366,0.901337146759033,0.269658760814012,0.181003570556641,0.259101513179316,0.18964247405529,0.235537636632356,0.194740518927574,0.899459873248708,0.911056399345398,0.906286531123356,0.921964645385742,0.394201965963591,0.327919453382492,0.378125147840466,0.330403596162796,0.226698224198705,0.0,0.204921604421868,0.0,0.603485265308954,0.550066411495209,0.393844111771491,0.317249059677124,0.390577945643172,0.31782428920269,0.601690818547956,0.554330468177795,3.20470568499225,2.56461453437805,0.603685410657237,0.570867508649826,0.606141928081266,0.560572683811188,3.13137893429452,2.49821782112122,0.184793728597124,0.0,3.08651375755555,2.47018754482269,2.82988056614624,2.42508673667908
60,RZUE08,4955901.251,1948142.623,0.184466021442876,0.0,0.953005099639344,0.966666638851166,0.0318952259971017,0.0270367590710521,0.577211126961484,0.5,0.974472838731912,1.0,0.968546989009821,1.0,0.974652873147571,1.0,0.0300516288676777,0.0246226033195853,0.0121776340053247,0.0097215920686721,0.0261627524578609,0.0195608548820019,0.521183053557154,0.5,0.433806773277811,0.430347591638565,0.567179487179487,0.5,0.444382515597728,0.443865314126015,0.157111110703813,0.0,0.157484276677078,0.0,0.0887804865473654,0.0,0.381789137380192,0.0,0.436369099361117,0.432449296116829,0.465572748606959,0.468505352735519,0.166984126681373,0.0,0.308316208907127,0.220527850091457,0.867562527909423,0.87673419713974,0.864430802690107,0.874317169189453,0.300599063568264,0.216411054134369,0.292381584713696,0.179341927170753,0.265660577489958,0.15676549077034,0.858745021940027,0.867294311523438,0.837218152646402,0.844240069389343,0.440981153389703,0.356305241584778,0.414373358566459,0.314850628376007,0.332170662089855,0.142857149243355,0.334764575060994,0.142857149243355,0.603631493970912,0.597028911113739,0.448844275110345,0.392302483320236,0.456953086182629,0.410220623016357,0.606531025776273,0.611795544624329,3.67621696778018,2.90420246124268,0.560368913286305,0.49829575419426,0.592959599913035,0.56009966135025,3.6924425311585,2.87464570999146,0.296064606102504,0.0,3.52629776000977,2.78384685516357,3.10291623772673,2.54031610488892
61,RZUE07,4955901.251,1948542.623,0.060246464257804,0.0,0.910113633062295,0.933333337306976,0.0206761749554069,0.0101757738739252,0.436943355895974,0.5,0.941459966408901,0.983333319425583,0.929311819470082,0.966666638851166,0.948893132394941,1.0,0.0163177041960761,0.0074474019929766,0.0046266967019326,0.0039882739074528,0.0113944705899951,0.0058517234865576,0.310496794871795,0.0,0.442415613657078,0.449715852737427,0.386923076923077,0.25,0.456087847974971,0.465135782957077,0.110165745513874,0.0,0.0760975607738989,0.0,0.026341463371021,0.0,0.215434083601286,0.0,0.447225275190221,0.459386348724365,0.479121055537865,0.483354449272156,0.0966399995684624,0.0,0.232732167792209,0.145077109336853,0.863147104830052,0.874317169189453,0.86224275760058,0.874317169189453,0.24932641643056,0.156085297465324,0.202378235878008,0.138578221201897,0.12315765572349,0.108274817466736,0.867110806591106,0.874317169189453,0.881921388023528,0.898302972316742,0.332293127115197,0.278287380933762,0.230019240579628,0.218090981245041,0.250530787682331,0.0,0.216295215639922,0.0,0.573868170809866,0.495382785797119,0.381360089536261,0.294245213270187,0.363680625075173,0.287373960018158,0.560675632714299,0.484281986951828,3.25683969045194,2.76856279373169,0.453691442872657,0.433564484119415,0.533743357264725,0.473310440778732,3.10736582450466,2.7000458240509,0.169699728465194,0.0,2.86917749815767,2.30545234680176,2.45087332986481,2.15450525283813
62,RZUE13,4955901.251,1946142.623,0.0891134606201166,0.0,0.958245123300371,1.0,0.0364006619757309,0.0096672675572335,0.480769230769231,0.5,0.942811835240095,1.0,0.952827594501318,1.0,0.944053892396454,1.0,0.0291955472881165,0.0089175510220229,0.0130923227368356,0.0091821914538741,0.0230714547587726,0.0094814309850335,0.442046362909672,0.5,0.425122043169955,0.419779539108276,0.455128205128205,0.5,0.428080327490661,0.422713488340378,0.150333333056834,0.0,0.0932500002905726,0.0,0.0499999992549419,0.0,0.349683544303797,0.5,0.427034822873322,0.422591060400009,0.434231675247992,0.426591336727142,0.112191235193931,0.0,0.293671806698147,0.201824575662613,0.913253701817514,0.921964645385742,0.913286514694689,0.921964645385742,0.321356435163886,0.213538318872452,0.273376328989036,0.195438325405121,0.223838927765814,0.172767505049706,0.912790986351997,0.921964645385742,0.912924075008032,0.921973347663879,0.426784257146014,0.380817502737045,0.393160265522262,0.348467856645584,0.371813714535958,0.142857149243355,0.316925546491919,0.0,0.621807111994545,0.592279642820358,0.458106448608929,0.39972111582756,0.437801056604871,0.385259851813316,0.603891830472734,0.576010406017303,3.67754149570818,3.00708866119385,0.563763951870703,0.526507437229156,0.595735164063841,0.56938573718071,3.52142580767842,2.95784592628479,0.253168895090227,0.0,3.40035645271997,2.95129156112671,3.04505485029363,2.90594387054443
63,RZUE12,4955901.251,1946542.623,1.0,1.0,1.0,1.0,0.0991516896555221,0.108193792402744,0.931955824723904,1.0,0.997747110770299,1.0,0.999946623921299,1.0,0.993528965575269,1.0,0.107676173715184,0.116728559136391,0.134568386212472,0.143182165920734,0.116803651045504,0.125016808509827,0.99839871897518,1.0,0.36467219363272,0.359967440366745,0.968717948717949,1.0,0.354415029790837,0.359056234359741,0.51655555655145,0.600000023841858,0.610250002751127,0.639999985694885,0.635000007599592,0.639999985694885,1.0,1.0,0.358070606226653,0.359106212854385,0.363716802743646,0.364920109510422,0.570476192271426,0.639999985694885,0.643150648591626,0.664977788925171,0.901678773872784,0.911056399345398,0.905054553645108,0.911056399345398,0.608470001208201,0.657435059547424,0.66401446178327,0.666697561740875,0.688001809020837,0.689410865306854,0.900935464010299,0.911056399345398,0.882757467416982,0.876745223999023,0.74904920768122,0.749877274036407,0.766106973473842,0.764294326305389,0.883370536517098,1.0,0.941717791837661,1.0,0.81815457182875,0.848257184028625,0.708037105260377,0.740842282772064,0.735175892595292,0.746811091899872,0.838960556300907,0.851298868656158,5.64184420194374,6.01639699935913,0.860074992172229,0.861108392477036,0.851555718951029,0.853026866912842,5.87400422593118,6.06130218505859,0.983556012479331,1.0,6.02294190244855,6.07907152175903,6.09434730377956,6.08296966552734
64,RZUB07,4954701.251,1948542.623,0.0,0.0,0.267015822099582,0.262135177850723,0.0005003821301169,0.0,0.0267284390591589,0.0,0.48070764995473,0.479316681623459,0.401376228001722,0.399074822664261,0.55801184667362,0.566666662693024,0.0001217679040211,0.0,0.0,0.0,3.52391978328348e-06,0.0,0.0,0.0,0.450553444082359,0.451040953397751,0.0025575447570332,0.0,0.452172938926566,0.451273053884506,0.0103621170298303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451310572531276,0.45084935426712,0.458707913087729,0.456343486905098,0.0031872509841425,0.0,0.184386665542777,0.184428304433823,0.916085342332035,0.921973347663879,0.916358363724913,0.921973347663879,0.18490425231813,0.179628655314445,0.19034833722449,0.196314483880997,0.197521583987521,0.203536853194237,0.915720889553334,0.921973347663879,0.913086120718218,0.921973347663879,0.359130917606377,0.379209935665131,0.374602557534908,0.396681502461433,0.0127298447238927,0.0,0.0025445293682525,0.0,0.527696064832093,0.526763379573822,0.349506115300003,0.34836757183075,0.351369590014065,0.360365927219391,0.527278719005688,0.531770914793015,2.05795894160148,1.98485052585602,0.541046501749156,0.547104179859161,0.534020186506555,0.540177464485168,1.94045804888613,1.89385712146759,0.0,0.0,1.86610601098283,1.82482743263245,1.76417902067964,1.77081477642059
65,RZUB10,4954701.251,1947342.623,1.0,1.0,1.0,1.0,0.130000354284102,0.126069337129593,0.950659066619166,1.0,0.999880341811058,1.0,1.0,1.0,0.998247098956704,1.0,0.137812009888868,0.132039867341518,0.158489646146092,0.155583083629608,0.145301465956186,0.139111220836639,1.0,1.0,0.365084197064654,0.358788460493088,0.985897435897436,1.0,0.355083318297813,0.354711621999741,0.449424659287276,0.439999997615814,0.5641975334765,0.600000023841858,0.605263163384638,0.600000023841858,1.0,1.0,0.359583128083892,0.356646448373795,0.357403184906129,0.357651337981224,0.500549021801528,0.560000002384186,0.569449040661604,0.596368312835693,0.78229764208415,0.803300976753235,0.785396594067753,0.807945966720581,0.54654144828169,0.589197218418121,0.583237475503435,0.594720542430878,0.594517312824151,0.602732360363007,0.775791163658196,0.803300976753235,0.775827068946149,0.796633034944534,0.682822560563515,0.693839341402054,0.693370518002096,0.696052670478821,0.864022664060927,1.0,0.93185801986902,1.0,0.804847527383476,0.839905202388763,0.653818736582396,0.69101744890213,0.6693360212005,0.696491777896881,0.820546885387974,0.842662006616592,5.37355612892361,5.66696071624756,0.843696174121672,0.845848470926285,0.834450155472505,0.842710614204407,5.57625210275519,5.72996473312378,0.989080982792909,1.0,5.73264743097173,5.76883316040039,5.82792988390026,5.8570499420166
66,RZUB04,4954701.251,1949742.623,0.828110600767597,1.0,1.0,1.0,0.161761235961723,0.162342369556427,0.903661571276218,1.0,0.999589743400231,1.0,1.0,1.0,0.998358226208088,1.0,0.163915048076365,0.163045294582844,0.170709031427405,0.170620948076248,0.166517037599082,0.166054278612137,0.94859437751004,1.0,0.367219608338327,0.360923022031784,0.928461538461538,1.0,0.358653780619622,0.357317566871643,0.35069252177041,0.360000014305115,0.38839506459089,0.479999989271164,0.386341470407277,0.439999997615814,0.945337620578778,1.0,0.363841242796968,0.359108000993729,0.356404596855564,0.354877099394798,0.367430832133934,0.400000005960464,0.526557618348789,0.606898188591003,0.841005719691967,0.874317169189453,0.850842010299204,0.876756250858307,0.519967549879541,0.593214631080627,0.52918271472658,0.616475999355316,0.516989080995992,0.610067248344421,0.86145287267347,0.898311913013458,0.868053897477613,0.887529611587524,0.620853698571138,0.702178180217743,0.610941856716223,0.689930140972137,0.725535906853935,1.0,0.761053555566091,1.0,0.77697258644282,0.837785482406616,0.621150504462434,0.693096876144409,0.622004185320487,0.698162496089935,0.780974484352486,0.842271268367767,5.11232701919509,5.58546876907349,0.782413206369646,0.839540064334869,0.783238988122955,0.844553530216217,5.21623612975302,5.73894023895264,0.819855886592781,1.0,5.3297520492597,5.82951688766479,5.30475422887519,5.79791736602783
